"id","clust_id","clust_2","clust_3","clust_4","clust_5","clust_6","clust_7","clust_8","clust_9","clust_10","clust_11","clust_12","clust_13","clust_14","clust_15","clust_16","clust_17","clust_18","clust_19","clust_20"
"846",58,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"847",59,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"848",60,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"849",61,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"850",62,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"851",63,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"852",64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"929",65,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"930",66,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"931",67,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"932",68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"933",69,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"934",70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"935",71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"936",72,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"937",73,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"938",74,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"939",75,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"940",76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"941",77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1020",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1021",79,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1022",80,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1023",81,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1024",82,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"1025",83,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"1026",84,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"1027",85,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4
"1028",86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1029",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1030",88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1109",89,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1110",90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1111",91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1112",92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1113",93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1114",94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1115",95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1116",96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1117",97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1118",98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1198",99,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1199",100,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1200",101,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"1201",102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1202",103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1203",104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1204",105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1205",106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1211",107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1212",108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1213",109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1214",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1290",111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1291",112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1292",113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1293",114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1294",115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1298",116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1299",117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1300",118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1301",119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1302",120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1320",121,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1321",122,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1322",123,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1323",124,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1380",125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1381",126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1382",127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1383",128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1386",129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1387",130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1388",131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1389",132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1390",133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1403",134,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1404",135,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1406",136,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1407",137,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1408",138,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1409",139,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1410",140,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1411",141,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1412",142,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1469",143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1470",144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1471",145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1472",146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1473",147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1474",148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1475",149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1476",150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1477",151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1478",152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1479",153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1480",154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1492",155,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1493",156,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1494",157,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1495",158,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1496",159,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7
"1497",160,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1498",161,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1499",162,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1500",163,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1501",164,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1555",165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1556",166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1557",167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1558",168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1559",169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1560",170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1561",171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1562",172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1563",173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1564",174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1565",175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1566",176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1567",177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1568",178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1582",179,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1583",180,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1584",181,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1585",182,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1586",183,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1587",184,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1588",185,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1589",186,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1590",187,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1642",188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1643",189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1644",190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1645",191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1646",192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1647",193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1648",194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1649",195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1650",196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1651",197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1652",198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1653",199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1654",200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1655",201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1656",202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1657",203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1670",204,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1671",205,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1672",206,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1673",207,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1674",208,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1675",209,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1676",210,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1677",211,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1678",212,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1679",213,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1731",214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1732",215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1733",216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1734",217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1735",218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1736",219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1737",220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1738",221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1739",222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1740",223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1741",224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1742",225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1743",226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1744",227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1745",228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1760",229,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1761",230,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1762",231,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1763",232,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1764",233,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1765",234,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1766",235,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1767",236,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1768",237,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1820",238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1821",239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1822",240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1823",241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1824",242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1825",243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1826",244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1827",245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1828",246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1829",247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1830",248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1831",249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1832",250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1833",251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1834",252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1835",253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1849",254,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1850",255,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1851",256,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1852",257,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1853",258,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1854",259,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1855",260,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1856",261,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1857",262,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1858",263,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1910",264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1911",265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1912",266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1913",267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1914",268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1915",269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1916",270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1917",271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1918",272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1919",273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1920",274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1921",275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1922",276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1923",277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1924",278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1925",279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"1937",280,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1938",281,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1939",282,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1940",283,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"1941",284,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1942",285,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1943",286,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1944",287,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1945",288,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1946",289,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1947",290,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1948",291,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1949",292,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1950",293,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1951",294,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"1952",295,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,6,6,7,8
"2001",296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"2002",297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"2003",298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2004",299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"2005",300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2006",301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2007",302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2008",303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2009",304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2010",305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2011",306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2012",307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2013",308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2014",309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2017",310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2018",311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5
"2023",312,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"2024",313,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"2025",314,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
"2026",315,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6
